Date,cloud,conden,dlwave,dswave,humid,precip,press,pwat,temp,temp2m,tmax,tmin,ulwave,ulwave_atm,uswave,P,P1,P2,P3,P4,P5,P6,P7,P8
1999-02-07,0,0.0002,274,277,0.00639,0,101336.82,10.365213,284.0676,285.93683,287.20224,281.3782,372.1676,263.86688,60,11407800,15560400,5945100,11535300,9921000,16793700,16096500,16920900,16388400
1999-02-08,0,0.0007,279.16623,283,0.00547546,0,100992.06,11.560224,285.89987,288.67685,291.62817,282.54913,379.44766,269.29614,61,15560400,5945100,11535300,9921000,16793700,16096500,16920900,16388400,16823400
1999-02-09,0.14,0.1439,362.23438,76,0.01058,0.2,101370.43,20.843647,289.0971,290.2113,290.2044,285.9199,388.29407,273.25885,13,5945100,11535300,9921000,16793700,16096500,16920900,16388400,16823400,16803300
1999-02-10,0,0.0016,326.04303,280,0.00942,0,101129.16,12.433675,292.59067,294.61627,294.62448,286.4602,398.15512,278.0668,61,11535300,9921000,16793700,16096500,16920900,16388400,16823400,16803300,9930900
1999-02-11,0,0.0033,293,294,0.00383,0,101777.44,6.8,286.63437,282.42267,291.01962,282.33932,389.04688,274.99835,63,9921000,16793700,16096500,16920900,16388400,16823400,16803300,9930900,12695700
1999-02-12,0,0,220,310,0.00192,0,103525.56,3.5123584,278.73883,280.8459,281.94794,273.17004,336.5726,247.66702,67,16793700,16096500,16920900,16388400,16823400,16803300,9930900,12695700,15969900
1999-02-13,0,0.0004,232.75998,302,0.002207559,0,103705.93,6.7,279.22375,280.27924,280.2033,274.59512,342,245.53923,66,16096500,16920900,16388400,16823400,16803300,9930900,12695700,15969900,12777300
1999-02-14,0,0.0003,248.52567,307,0.00353,0,102549,6,283.81403,286.08246,286.31714,277.09363,353.98013,257.73322,66,16920900,16388400,16823400,16803300,9930900,12695700,15969900,12777300,6110100
1999-02-15,0,0.0017,279,300,0.0055,0,101541.91,12.248999,286.20047,288.06027,288.06274,280.95642,369.52353,255.91432,64,16388400,16823400,16803300,9930900,12695700,15969900,12777300,6110100,18420000
1999-02-16,0,0.0013,294,293,0.00405,0.01,101768.21,8.660013,283.3447,283.606,285.4207,282.46268,372.6571,261.27496,61,16823400,16803300,9930900,12695700,15969900,12777300,6110100,18420000,17780700
1999-02-17,0,0.0004,253,315,0.00376,0,101728.76,8.132769,283.21307,284.5163,284.50348,275.862,355,246.34476,68,16803300,9930900,12695700,15969900,12777300,6110100,18420000,17780700,17431800
1999-02-18,0.01,0.0133,290,315,0.00442,0,100715.07,11.6,284.0351,284.77136,286.9134,280.3303,369,255.65808,67,9930900,12695700,15969900,12777300,6110100,18420000,17780700,17431800,11263200
1999-02-19,0.01,0.0046,249,308,0.00371,0,101809.73,10.1,281.9593,281.73395,281.69186,274.24042,350.47433,230.63727,64,12695700,15969900,12777300,6110100,18420000,17780700,17431800,11263200,18534900
1999-02-20,0,0.0015,264,312,0.00449,0,102095.27,12.2,283.41916,284.75418,285.57794,276.5211,362.4593,245.36935,65,15969900,12777300,6110100,18420000,17780700,17431800,11263200,18534900,19373400
1999-02-21,0,0.0004,234.25302,327,0.00328,0,103312.91,7.6,278.78925,279.3486,279.33807,273.43314,341.47433,241.6388,69,12777300,6110100,18420000,17780700,17431800,11263200,18534900,19373400,19011000
1999-02-22,0.04,0.0408,274.3381,212,0.00372,0.05,102125.35,12.6,280.20218,279.70517,279.67593,272.56006,333.05814,207.5429,37,6110100,18420000,17780700,17431800,11263200,18534900,19373400,19011000,13178400
1999-02-23,0,0.0002,244.74667,340,0.00291,0,102240.21,6.1,281.9101,283.76575,285.9616,277.48358,356.21884,253.82632,73,18420000,17780700,17431800,11263200,18534900,19373400,19011000,13178400,19816500
1999-02-24,0,0.0006,257,337,0.00352,0,102131.09,11,288.33698,289.62747,289.65717,277.44992,363.23438,246.55542,70,17780700,17431800,11263200,18534900,19373400,19011000,13178400,19816500,18034200
1999-02-25,0,0.0009,309.75677,329,0.00953,0,101619.62,13.528003,291.96957,293.29474,293.31638,285.35202,405.61252,276.66653,67,17431800,11263200,18534900,19373400,19011000,13178400,19816500,18034200,14614800
1999-02-26,0.35,0.349,365.3381,107,0.01137,0.1,100939.88,23.4,291.47662,292.9742,293.1653,289.29993,407.3895,168.77223,17,11263200,18534900,19373400,19011000,13178400,19816500,18034200,14614800,15504300
1999-02-27,0.01,0.0058,282,350,0.00311,0,101382.96,7.5599923,287.0052,288.27344,290.72946,286.02972,391.779,269.5396,73,18534900,19373400,19011000,13178400,19816500,18034200,14614800,15504300,7350300
1999-02-28,0,0.0003,252,363,0.002320825,0,101902.94,5.8,288.12622,290.4972,291.367,279.40622,378.7229,261.13885,77,19373400,19011000,13178400,19816500,18034200,14614800,15504300,7350300,11424000
1999-03-01,0,1.00E-04,282,357,0.00444,0,101202.16,10.1,290.52264,292.73306,293.61905,281.25854,394.92346,271.72638,74,19011000,13178400,19816500,18034200,14614800,15504300,7350300,11424000,20311800
1999-03-02,0.01,0.0069,305.52567,322,0.00414,0,100883.43,11.561201,289.61618,288.58456,291.14346,286.32434,400.8548,230.71967,63,13178400,19816500,18034200,14614800,15504300,7350300,11424000,20311800,7036800
1999-03-03,0,0.0006,233.5726,372,0.00237,0,102485.14,7.297362,282.71332,281.86407,281.77823,275.33206,354.74667,244.27637,78,19816500,18034200,14614800,15504300,7350300,11424000,20311800,7036800,15074400
1999-03-04,0.01,0.0109,257.42712,372,0.00349,0,101171.52,9.1,287.91336,288.28607,288.3239,277.364,364.14844,252.66455,77,18034200,14614800,15504300,7350300,11424000,20311800,7036800,15074400,986700
1999-03-05,0.01,0.0048,338,270,0.00745,0.14,100659.48,13,290.3248,291.32584,292.62067,287.37097,407.99152,271.4563,50,14614800,15504300,7350300,11424000,20311800,7036800,15074400,986700,2299800
1999-03-06,0,0.0006,254.04404,379,0.0037,0,102539.88,9.5,283.65656,284.17303,285.27454,277.51337,364.9867,252.93341,78,15504300,7350300,11424000,20311800,7036800,15074400,986700,2299800,22319400
1999-03-07,0.16,0.1591,267,323,0.00295,0,102845.29,15.3,282.50287,281.69412,281.7193,273.76114,347.05133,196.90834,62,7350300,11424000,20311800,7036800,15074400,986700,2299800,22319400,21750000
1999-03-08,0.02,0.0214,336,105,0.00574,4.54,100340.63,14.549816,288.4872,289.3426,289.36963,279.75143,365.94867,218.21169,18,11424000,20311800,7036800,15074400,986700,2299800,22319400,21750000,19636500
1999-03-09,0.01,0.0051,248.01898,394,0.00388,0,102022.31,8.5,284.54498,283.88486,283.89185,275.71948,359.27994,253.76321,81,20311800,7036800,15074400,986700,2299800,22319400,21750000,19636500,13151100
1999-03-10,0.07,0.0753,332,111,0.00545,0.03,101646.67,15.6,286.36612,284.15115,284.0774,277.1327,353.03375,263.13348,20,7036800,15074400,986700,2299800,22319400,21750000,19636500,13151100,4250400
1999-03-11,0.13,0.1362,327,134,0.00544,0.1,102014.98,17.3,282.96564,283.0656,283.04593,278.39996,356.06763,245.36856,21,15074400,986700,2299800,22319400,21750000,19636500,13151100,4250400,7964400
1999-03-12,0.69,0.6866,329.3381,65,0.00465,5.53,101663.72,24.3,278.4859,278.01837,278.88602,277.86072,341.51913,166.13342,9,986700,2299800,22319400,21750000,19636500,13151100,4250400,7964400,15290400
1999-03-13,0.25,0.2451,311.50665,111,0.00415,1.91,101480.2,14.041339,276.02176,275.40155,276.22815,274.74744,329.4115,198.32425,32,2299800,22319400,21750000,19636500,13151100,4250400,7964400,15290400,21927900
1999-03-14,0,0.0018,225.01898,433,0.003572986,0,102141.58,4.4018984,274.69736,274.77133,274.7404,271.25037,313.39563,240.87535,189,22319400,21750000,19636500,13151100,4250400,7964400,15290400,21927900,21276900
1999-03-15,0,1.00E-04,239,425,0.0037,0,102102.61,7.7,282.27637,283.85577,283.85785,271.70703,347,250.14346,89,21750000,19636500,13151100,4250400,7964400,15290400,21927900,21276900,7181700
1999-03-16,0.02,0.0175,271,419,0.0064,0,101437.13,9.4,287.73752,289.4384,290.0639,278.25797,366.4027,247.00293,101,19636500,13151100,4250400,7964400,15290400,21927900,21276900,7181700,13743900
1999-03-17,0.04,0.034,324.0656,321,0.00957,0.04,101429.6,18.7,288.68576,288.99384,291.5864,284.17038,393.86224,267.20172,56,13151100,4250400,7964400,15290400,21927900,21276900,7181700,13743900,22637700
1999-03-18,0.74,0.7319,341,72,0.00486,6.49,102368,26.8,279.65796,279.36282,279.78488,278.82843,348,129.80095,10,4250400,7964400,15290400,21927900,21276900,7181700,13743900,22637700,23486700
1999-03-19,0.23,0.2298,348,103,0.00709,0.52,102266.45,17.447056,284.54346,283.53192,283.60287,280.77203,361,254.00275,19,7964400,15290400,21927900,21276900,7181700,13743900,22637700,23486700,4030800
1999-03-20,0.03,0.0343,318,269,0.00584,0.04,102348.58,15.2,285.23938,284.12967,284.03284,279.49118,361.3747,247.79633,49,15290400,21927900,21276900,7181700,13743900,22637700,23486700,4030800,4093800
1999-03-21,0,0.0004,280,437,0.00648,0,102345.84,12.8,287.0419,288.25873,288.84952,279.6823,380.93604,262.01245,90,21927900,21276900,7181700,13743900,22637700,23486700,4030800,4093800,19220400
1999-03-22,0,0.0004,300.15512,433,0.0079,0,101278.38,20.094038,290.78827,292.12207,292.93243,282.26624,392.74667,267.13647,87,21276900,7181700,13743900,22637700,23486700,4030800,4093800,19220400,14711400
1999-03-23,0.01,0.0076,284,442,0.00574,0,101604.14,12.2,284.9887,284.77356,287.3886,278.3111,366.04034,262.88376,88,7181700,13743900,22637700,23486700,4030800,4093800,19220400,14711400,11019000
1999-03-24,0.01,0.0102,265.50665,449,0.00585,0,101940.61,14.2,285.85272,286.30515,286.3322,275.8962,365.56787,245.73315,90,13743900,22637700,23486700,4030800,4093800,19220400,14711400,11019000,16318200
1999-03-25,0,0.0004,274.6105,458,0.00503,0,102436.02,9.8,283.94205,284.6507,286.4953,278.76505,368.30402,259.55548,91,22637700,23486700,4030800,4093800,19220400,14711400,11019000,16318200,9042900
1999-03-26,0,0.0002,240.52567,475,0.00383,0,102492.08,8.2,285.00235,285.23743,285.17987,274.32352,359.3381,249.08118,96,23486700,4030800,4093800,19220400,14711400,11019000,16318200,9042900,11860200
1999-03-27,0.24,0.2335,333,263,0.00577,0.16,101802.37,26.1,285.26105,285.7442,287.10574,281.29745,370.75888,186.15536,44,4030800,4093800,19220400,14711400,11019000,16318200,9042900,11860200,20955300
1999-03-28,0.14,0.1471,345.15512,201,0.00827,0.48,101748.52,28.754992,286.38916,286.59155,287.73618,280.77045,377.4558,251.47787,36,4093800,19220400,14711400,11019000,16318200,9042900,11860200,20955300,22239300
1999-03-29,0.03,0.0277,301,439,0.0082,0.01,102434.08,16.3,288.3963,288.91788,289.384,279.5552,378.93793,269.9967,84,19220400,14711400,11019000,16318200,9042900,11860200,20955300,22239300,24800700
1999-03-30,0.04,0.0383,298.6105,322,0.00858,0.01,102180.95,20.2,287.92096,288.17416,290.08554,280.68982,386.00006,269.8777,54,14711400,11019000,16318200,9042900,11860200,20955300,22239300,24800700,10276500
1999-03-31,0.01,0.0089,345,350,0.00926,0.08,101105.75,18.3,291.04834,290.40985,290.35394,284.4159,393,266.5252,63,11019000,16318200,9042900,11860200,20955300,22239300,24800700,10276500,13751100
1999-04-01,0.11,0.1104,378,282,0.01126,0.1,100602.52,22.1,293.49832,292.60165,292.6458,287.92813,405,230.47433,49,16318200,9042900,11860200,20955300,22239300,24800700,10276500,13751100,22327500
1999-04-02,0.02,0.0131,364.52567,462,0.01196,0,100739.85,25.6,295.57672,296.35956,298.48212,290.2779,426.74667,249.25842,89,9042900,11860200,20955300,22239300,24800700,10276500,13751100,22327500,26803500
1999-04-03,0.03,0.0261,346.4274,430,0.00689,0,100312.72,13.6,293.65256,293.35773,295.852,291.8689,426,237.95555,78,11860200,20955300,22239300,24800700,10276500,13751100,22327500,26803500,26041500
1999-04-04,0,0.001,283,504,0.00672,0,101187.43,15,292.56924,293.62534,295.49042,280.84412,400.25336,265.144,100,20955300,22239300,24800700,10276500,13751100,22327500,26803500,26041500,22585800
1999-04-05,0,0.0015,313,500,0.00795,0.02,100622.68,10.1,290.38394,290.63205,291.1053,290.04688,403.91238,280.11072,97,22239300,24800700,10276500,13751100,22327500,26803500,26041500,22585800,7873800
1999-04-06,0,0.0017,275.47433,516,0.00719,0,101999.61,9.2,290.99326,292.08777,292.50604,280.50668,390.91553,272.0401,103,24800700,10276500,13751100,22327500,26803500,26041500,22585800,7873800,7702500
1999-04-07,0.17,0.1677,347,369,0.01219,0,101738.92,26.7,294.63992,295.1308,295.92172,286.17743,407.221,160.19476,64,10276500,13751100,22327500,26803500,26041500,22585800,7873800,7702500,22457700
1999-04-08,0.04,0.0376,377.11722,314,0.01135,0.01,100664.82,23.1,294.7453,294.26865,297.75348,291.9458,428.13446,221.33713,55,13751100,22327500,26803500,26041500,22585800,7873800,7702500,22457700,24196500
1999-04-09,0.03,0.0234,309.5726,439,0.0075,0,100915.93,15.3,292.8454,292.8164,292.80484,284.16602,398.18405,224.25269,84,22327500,26803500,26041500,22585800,7873800,7702500,22457700,24196500,26610900
1999-04-10,0,0.0008,295,548,0.00514,0,100754.336,5.726777,290.8769,291.98267,293.38293,287.83084,399.70007,279.6619,110,26803500,26041500,22585800,7873800,7702500,22457700,24196500,26610900,26989500
1999-04-11,0.06,0.0639,273,524,0.00613,0,102202.73,11.400274,289.59857,290.2662,290.51257,280.97397,383.1352,255.36409,104,26041500,22585800,7873800,7702500,22457700,24196500,26610900,26989500,26748900
1999-04-12,0.13,0.1282,302,489,0.00751,0,102674.96,18.200825,290.5906,291.39487,293.1029,282.2958,396,230,85,22585800,7873800,7702500,22457700,24196500,26610900,26989500,26748900,25295100
1999-04-13,0.31,0.3101,369,144,0.00981,0.31,101547.27,33.689457,290.7969,290.5666,290.56802,287.2747,392.94153,168.55731,23,7873800,7702500,22457700,24196500,26610900,26989500,26748900,25295100,17337000
1999-04-14,0.01,0.0074,361.0076,433,0.00994,0.25,99577.31,16.5,292.39783,292.8012,295.53888,290.59506,419.07593,271.05566,78,7702500,22457700,24196500,26610900,26989500,26748900,25295100,17337000,19092600
1999-04-15,0,0.0018,263,551,0.00413,0,101767.516,8,283.3659,284.03552,285.3012,276.45056,357.3896,260.87753,109,22457700,24196500,26610900,26989500,26748900,25295100,17337000,19092600,3653700
1999-04-16,0,0.0032,241.29126,562,0.00333,0,102160.21,6.1,282.97842,283.5744,285.3121,275.86783,358.35156,248.54793,112,24196500,26610900,26989500,26748900,25295100,17337000,19092600,3653700,2998800
1999-04-17,0,0.0023,239,566,0.0034,0,102443.16,7.4610224,284.04382,284.64258,285.20383,274.89377,357.52707,246.5889,113,26610900,26989500,26748900,25295100,17337000,19092600,3653700,2998800,6412200
1999-04-18,0,1.00E-04,259.47433,562,0.00581,0,102268.6,10.5,289.80292,290.4866,290.487,277.15842,373,255.05162,111,26989500,26748900,25295100,17337000,19092600,3653700,2998800,6412200,10000800
1999-04-19,0,0.0002,310,526,0.00862,0,101734.92,16.4,294.8723,295.86157,296.7539,283.42163,405.0291,247.16867,98,26748900,25295100,17337000,19092600,3653700,2998800,6412200,10000800,27155400
1999-04-20,0,0.0002,318.6762,550,0.01183,0,101002.98,17.3,297.26822,297.90665,298.06387,287.79858,419,271.6619,106,25295100,17337000,19092600,3653700,2998800,6412200,10000800,27155400,26692500
1999-04-21,0.04,0.0437,367,474,0.01241,0.02,100178.12,22.4,295.10733,295.46936,296.12564,289.3453,417.53326,272.983,86,17337000,19092600,3653700,2998800,6412200,10000800,27155400,26692500,17713200
1999-04-22,0,0.0016,365,510,0.01275,0.05,99949.84,21.4,298.48996,299.29395,299.71744,290.81964,429.58252,277.00238,94,19092600,3653700,2998800,6412200,10000800,27155400,26692500,17713200,27197700
1999-04-23,0.28,0.2791,379.1172,110,0.01016,0.74,101618.63,29.3,288.48666,288.1957,290.87256,288.13095,401.3332,270.4051,20,3653700,2998800,6412200,10000800,27155400,26692500,17713200,27197700,26089500
1999-04-24,0.44,0.4375,368.01898,131,0.00928,0.94,102110.76,38.8,287.98505,287.31897,287.36197,283.80554,378,200.63434,22,2998800,6412200,10000800,27155400,26692500,17713200,27197700,26089500,18460500
1999-04-25,0.33,0.3301,388.01898,192,0.01478,3.95,100980.45,39.6,294.8532,294.45306,294.4865,288.11172,409.17972,146.60158,31,6412200,10000800,27155400,26692500,17713200,27197700,26089500,18460500,15601200
1999-04-26,0.04,0.0375,353,173,0.01235,0.82,100622.38,26.6,293.17593,293.25146,293.29913,287.28714,403.47662,252,29,10000800,27155400,26692500,17713200,27197700,26089500,18460500,15601200,16271100
1999-04-27,0,0.0016,307.2345,570,0.01059,0,100987.67,19.9,296.1859,294.56644,294.53662,284.16742,404,269.36346,110,27155400,26692500,17713200,27197700,26089500,18460500,15601200,16271100,25649700
1999-04-28,0,0,321.3895,565,0.01186,0,101384.46,25.7,292.85895,293.36407,294.71527,286.0098,408,270.01898,108,26692500,17713200,27197700,26089500,18460500,15601200,16271100,25649700,28283700
1999-04-29,0.02,0.0231,336,405,0.00971,0.06,101807.6,27.527683,291.59454,291.2633,291.30527,283.55585,386.01898,204.6105,69,17713200,27197700,26089500,18460500,15601200,16271100,25649700,28283700,29022600
1999-04-30,0.02,0.0176,318.3895,548,0.0099,0.02,102183.07,18.109621,291.41925,291.9127,292.60443,284.29373,400.3381,266.67136,105,27197700,26089500,18460500,15601200,16271100,25649700,28283700,29022600,28251600
1999-05-01,0.03,0.0316,299.74667,568,0.00892,0,101927.49,16.20183,291.20044,291.67465,292.44812,283.05206,395.46744,233.74683,107,26089500,18460500,15601200,16271100,25649700,28283700,29022600,28251600,25581600
1999-05-02,0.12,0.1217,367.20193,175,0.01025,0.22,101290.17,25.3,289.75537,289.50293,289.64874,286.1,390.1172,251.88281,32,18460500,15601200,16271100,25649700,28283700,29022600,28251600,25581600,16531800
1999-05-03,0.14,0.1338,396.3895,180,0.014,0.23,100710.27,24.2,294.5691,294.44254,294.42072,289.70142,412,274.5404,31,15601200,16271100,25649700,28283700,29022600,28251600,25581600,16531800,8104800
1999-05-04,0,0.0021,351.13287,569,0.01067,1.18,99319.77,18,295.43262,295.32635,296.88803,292.5944,429.52567,270.6106,107,16271100,25649700,28283700,29022600,28251600,25581600,16531800,8104800,27056700
1999-05-05,0,0.0023,297.6619,602,0.0094,0,100056.91,14.5,291.4115,290.27435,294.39905,284.13718,405.3381,276,117,25649700,28283700,29022600,28251600,25581600,16531800,8104800,27056700,28965000
1999-05-06,0,0.0013,275.03125,611,0.00641,0,101139.28,12.5,289.20096,289.88354,291.19403,281.6939,387.71375,265.5695,120,28283700,29022600,28251600,25581600,16531800,8104800,27056700,28965000,18615900
1999-05-07,0,0,286,611,0.00767,0,101290.21,11.9,292.85992,293.651,294.58722,281.9938,396.22006,276.35498,120,29022600,28251600,25581600,16531800,8104800,27056700,28965000,18615900,17586000
1999-05-08,0,0.0002,318.3895,599,0.01279,0,101241.97,21.4,296.45233,297.1415,298.8114,285.3424,417.59818,274.71838,116,28251600,25581600,16531800,8104800,27056700,28965000,18615900,17586000,9544500
1999-05-09,0.02,0.0242,359.3895,488,0.01611,0.09,101269.47,33.6,296.8418,297.04822,299.3061,289.39993,431.15213,269.43683,83,25581600,16531800,8104800,27056700,28965000,18615900,17586000,9544500,11907900
1999-05-10,0.28,0.2755,407,217,0.0168,0.52,100673.76,32.1,296.80957,296.65656,296.9557,293.2616,430.83014,194.35156,37,16531800,8104800,27056700,28965000,18615900,17586000,9544500,11907900,29992800
1999-05-11,0,0.0031,354.0571,568,0.01543,0.03,100931.05,30,295.7883,295.88837,298.1193,288.6162,427.15512,276.01898,107,8104800,27056700,28965000,18615900,17586000,9544500,11907900,29992800,27624600
1999-05-12,0,0.0012,325,598,0.01019,0,101480.734,17.941242,291.4615,291.7902,292.6394,283.65518,394.25754,270.10797,114,27056700,28965000,18615900,17586000,9544500,11907900,29992800,27624600,21120300
1999-05-13,0,0.0004,307,609,0.009518449,0,101558.28,18.4,293.97208,294.04822,295.45007,283.07056,417.68976,269.06653,118,28965000,18615900,17586000,9544500,11907900,29992800,27624600,21120300,19222200
1999-05-14,0.07,0.0698,357.1628,467,0.0129,1.45,101199.47,32.075672,296.47202,295.49384,295.49496,286.5986,407.33798,186.47385,82,18615900,17586000,9544500,11907900,29992800,27624600,21120300,19222200,24795900
1999-05-15,0.02,0.0196,377.52567,522,0.01644,0.04,100907.35,30.508799,297.70007,298.20557,299.28207,292.63263,435.3716,263.16205,99,17586000,9544500,11907900,29992800,27624600,21120300,19222200,24795900,21642000
1999-05-16,0.02,0.0174,379,567,0.01696,0,100996.93,36.08642,299.48474,299.8956,300.26968,292.5606,440.39813,269.27783,106,9544500,11907900,29992800,27624600,21120300,19222200,24795900,21642000,25010100
1999-05-17,0.11,0.1151,392,299,0.01476,2.66,101255.53,32.40651,295.1856,294.89404,297.78705,292.20108,430.17474,211,54,11907900,29992800,27624600,21120300,19222200,24795900,21642000,25010100,9642300
1999-05-18,0,0.0003,290,636,0.00946,0,102268.68,9.9,293.44476,293.65082,294.07617,283.93414,403.8739,281,125,29992800,27624600,21120300,19222200,24795900,21642000,25010100,9642300,23700300
1999-05-19,0,0.0002,314.05695,617,0.01136,0,102028.67,17.7,294.5454,294.978,296.5938,285.39285,414.86295,267.33817,119,27624600,21120300,19222200,24795900,21642000,25010100,9642300,23700300,24609600
1999-05-20,0.01,0.0057,342,584,0.0133,0,101476.06,27.5,297.0961,297.25488,297.22168,286.34116,413.58264,256.49637,108,21120300,19222200,24795900,21642000,25010100,9642300,23700300,24609600,24242400
1999-05-21,0,0.0005,373,587,0.01637,0.4,101475.42,34.327732,300.43066,300.42926,300.8227,290.83905,443.23438,281.5518,111,19222200,24795900,21642000,25010100,9642300,23700300,24609600,24242400,17664000
1999-05-22,0,0.0035,383,577,0.01709,0.01,101635.72,35.533092,300.2124,300.64252,302.02573,292.71796,451.03125,246,105,24795900,21642000,25010100,9642300,23700300,24609600,24242400,17664000,21620100
1999-05-23,0.03,0.0269,384.15512,567,0.01561,0,101449,36.2,299.22668,298.57208,302.0324,293.97333,452.9098,241.25333,104,21642000,25010100,9642300,23700300,24609600,24242400,17664000,21620100,23046600
1999-05-24,0.01,0.0079,315.47433,621,0.01093,0,101891.78,17.4,297.18546,297.76282,297.78394,285.95895,422.5179,270.96133,121,25010100,9642300,23700300,24609600,24242400,17664000,21620100,23046600,24368700
1999-05-25,0.18,0.1887,371.76358,336,0.01341,1.49,101485.016,37.3,295.7302,294.79706,294.8606,288.84106,415,217.6105,57,9642300,23700300,24609600,24242400,17664000,21620100,23046600,24368700,27160500
1999-05-26,0.02,0.024,363.29126,495,0.01144,0.06,101761.54,31.3,293.9038,294.10202,295.47134,287.94904,413.9848,240.00015,88,23700300,24609600,24242400,17664000,21620100,23046600,24368700,27160500,20452800
1999-05-27,0.04,0.0393,339,591,0.01212,0.1,101977.23,31.7,295.6876,295.7903,296.32538,285.78967,417,244.6105,112,24609600,24242400,17664000,21620100,23046600,24368700,27160500,20452800,24100800
1999-05-28,0.01,0.0065,360.47433,527,0.011095257,0.03,101904.65,30.3,296.0749,296.14093,296.4599,287.37946,415.10266,259.577,97,24242400,17664000,21620100,23046600,24368700,27160500,20452800,24100800,20882700
1999-05-29,0.01,0.015,358.3895,575,0.01473,0.65,101709.22,33.6,298.45242,298.09906,298.07883,288.6394,427.3381,260.59613,107,17664000,21620100,23046600,24368700,27160500,20452800,24100800,20882700,10643400
1999-05-30,0.01,0.009,375.15512,570,0.01679,0.06,101450.36,38,299.44653,299.78,300.1107,291.2924,440.54956,254.84488,103,21620100,23046600,24368700,27160500,20452800,24100800,20882700,10643400,27326700
1999-05-31,0,0.001,380.23438,597,0.01926,0,101094.11,40.3,302.18262,302.40237,302.41837,292.09122,449.29126,281.23782,113,23046600,24368700,27160500,20452800,24100800,20882700,10643400,27326700,25981500
1999-06-01,0,0.0006,370,611,0.01687,0,100603.57,27.6,302.6063,303.0063,303.02814,294.22055,452.55212,289.0046,117,24368700,27160500,20452800,24100800,20882700,10643400,27326700,25981500,24073500
1999-06-02,0.03,0.0323,380.0001,575,0.01899,0,101249.65,32.1,302.34552,302.5103,302.56406,293.10864,454.05695,230.60016,107,27160500,20452800,24100800,20882700,10643400,27326700,25981500,24073500,6363000
1999-06-03,0,0.0016,392.22144,596,0.01595,0,101487.83,35.7,300.44214,300.7564,301.52115,294.58582,450.62833,271.63248,112,20452800,24100800,20882700,10643400,27326700,25981500,24073500,6363000,16208700
1999-06-04,0.01,0.0037,368.6105,598,0.01599,0,101391.37,32.2,300.41013,300.6787,301.29892,294.26324,448,280.3957,114,24100800,20882700,10643400,27326700,25981500,24073500,6363000,16208700,14173500
1999-06-05,0.01,0.0122,373.52567,600,0.01581,0,101186.195,30,300.8999,301.18466,301.78403,294.81335,450.1172,277.26672,115,20882700,10643400,27326700,25981500,24073500,6363000,16208700,14173500,18222900
1999-06-06,0.28,0.2823,399,335,0.01656,0.34,101499.36,43,299.67316,299.03506,299.09448,293.8558,438.79987,174.7669,57,10643400,27326700,25981500,24073500,6363000,16208700,14173500,18222900,27278100
1999-06-07,0.03,0.0358,393,569,0.01718,0.75,101763.91,40,301.08163,301.3409,302.8173,293.97943,455.98242,228.01392,104,27326700,25981500,24073500,6363000,16208700,14173500,18222900,27278100,20493000
1999-06-08,0,0.0003,380.34366,603,0.01614,0.04,101558.44,33.9,300.40356,300.71024,302.22168,293.80753,455.0633,290.4066,115,25981500,24073500,6363000,16208700,14173500,18222900,27278100,20493000,17475900
1999-06-09,0,0.0049,375,606,0.016,0.01,101241.664,33.91224,299.61,299.88895,301.52054,293.29913,452,288.91003,116,24073500,6363000,16208700,14173500,18222900,27278100,20493000,17475900,27990000
1999-06-10,0.02,0.0188,393,548,0.01762,1.98,101328.29,43.2,299.0675,299.30334,301.08636,294.11407,451.1172,267.69525,102,6363000,16208700,14173500,18222900,27278100,20493000,17475900,27990000,18529800
1999-06-11,0.08,0.0858,402.3381,482,0.01714,0.98,101480.95,36.4,298.8637,299.092,300.93524,292.92044,445.54373,245.1878,85,16208700,14173500,18222900,27278100,20493000,17475900,27990000,18529800,6537600
1999-06-12,0.04,0.0404,398,469,0.01664,0.69,101651.61,39.893875,299.83896,299.36273,300.7802,293.91476,452.753,194,83,14173500,18222900,27278100,20493000,17475900,27990000,18529800,6537600,11421300
1999-06-13,0.04,0.0417,382,548,0.015812533,0.92,101668.2,39,297.862,297.97626,298.66434,292.57928,437.221,239.37152,100,18222900,27278100,20493000,17475900,27990000,18529800,6537600,11421300,10866900
1999-06-14,0,0.0035,344.88547,601,0.01223,0,102045.52,27,295.01938,295.3004,296.9991,288.6787,422.1891,264.05133,116,27278100,20493000,17475900,27990000,18529800,6537600,11421300,10866900,8867400
1999-06-15,0.03,0.0263,357.3895,490,0.01239,0,101878.42,29.3,298.0675,296.67776,296.7534,287.32062,417.89734,231.9368,93,20493000,17475900,27990000,18529800,6537600,11421300,10866900,8867400,16501500
1999-06-16,0.02,0.0175,375.3012,561,0.01445,1.23,101611.83,35.781223,296.84555,296.06018,299.6057,291.3992,440,266,105,17475900,27990000,18529800,6537600,11421300,10866900,8867400,16501500,11198400
1999-06-17,0,0.0006,339.6058,541,0.01032,0.03,102428.58,18.1,294.3267,293.7747,293.72876,285.6529,400.1803,273.3381,99,27990000,18529800,6537600,11421300,10866900,8867400,16501500,11198400,19937100
1999-06-18,0,0.003,340,601,0.011324529,0,102171.96,35.529125,296.5808,296.86984,297.16553,286.99374,421.51022,265.04684,116,18529800,6537600,11421300,10866900,8867400,16501500,11198400,19937100,26859900
