Date,cloud,conden,dlwave,dswave,humid,precip,press,pwat,temp,temp2m,tmax,tmin,ulwave,ulwave_atm,uswave,P,P1,P2,P3,P4,P5,P6,P7,P8
2001-01-28,0.48,0.479,353.25357,30,0.00728,2.45,101460.53,26.82637,281.57974,282.10965,282.81583,281.0958,357.29218,219.1583,5,1363500,13000500,15163800,15606000,9744600,15680700,13374000,15455100,16149900
2001-01-29,0,0.0011,259.889,250,0.00389,0,100636.2,7.7665772,279.25836,282.2164,283.30185,274.73157,337.4934,244.2969,58,13000500,15163800,15606000,9744600,15680700,13374000,15455100,16149900,13788600
2001-01-30,0,0.0013,244.18849,260,0.003660006,0,101057.12,7.3266172,279.6424,281.65747,283.81372,277.34958,345.48505,256.10565,59,15163800,15606000,9744600,15680700,13374000,15455100,16149900,13788600,6595500
2001-01-31,0,1.00E-04,238.93909,260,0.00294,0,102388.47,5.9,276.84933,278.92758,280.9403,274.89044,339.42453,244.46681,59,15606000,9744600,15680700,13374000,15455100,16149900,13788600,6595500,3521700
2001-02-01,0,0.001,242.01833,260,0.00346,0,102639.25,8.8,279.11282,281.04498,282.52582,273.99316,341.10034,240.8169,59,9744600,15680700,13374000,15455100,16149900,13788600,6595500,3521700,11408100
2001-02-02,0,0.0005,225.62695,270,0.002997468,0,103220.23,5.2,277.52618,279.80234,279.7055,271.40448,332.6242,247.19963,61,15680700,13374000,15455100,16149900,13788600,6595500,3521700,11408100,14123400
2001-02-03,0,0.0014,244.98718,270,0.004259722,0,102144.9,8.37332,280.14484,282.7449,284.74878,275.41467,344.5741,251.99982,60,13374000,15455100,16149900,13788600,6595500,3521700,11408100,14123400,10392000
2001-02-04,0,0.0023,256,270,0.00344,0,102823.68,9.3,280.8989,283.2201,285.83307,277.3965,354,245.72813,59,15455100,16149900,13788600,6595500,3521700,11408100,14123400,10392000,2238300
2001-02-05,0,0.0003,259,270,0.004033234,0,102064.64,10.558073,285.0196,287.60657,287.5836,278.0435,356.9793,250.6226,60,16149900,13788600,6595500,3521700,11408100,14123400,10392000,2238300,3123000
2001-02-06,0.01,0.0091,275,264,0.00622,0,101417.89,11.4,284.0543,284.9114,285.71338,281.60446,367.16504,256,58,13788600,6595500,3521700,11408100,14123400,10392000,2238300,3123000,2145300
2001-02-07,0.02,0.0236,295,260,0.008494542,0,101127.4,13.726629,290.0031,290.88882,290.86346,281.34174,377,245.5,56,6595500,3521700,11408100,14123400,10392000,2238300,3123000,2145300,2469600
2001-02-08,0.29,0.2915,374.47433,142,0.01118,0.99,100917.84,30.201763,290.7,291.82767,294.47772,289.4318,407.05133,189.98709,25,3521700,11408100,14123400,10392000,2238300,3123000,2145300,2469600,13256400
2001-02-09,0,0.0003,230,284,0.002271557,0,102680.45,6.0260854,274.94672,275.04898,277.04312,273.1443,349.87195,248.59677,64,11408100,14123400,10392000,2238300,3123000,2145300,2469600,13256400,18005100
2001-02-10,0.01,0.0073,214.71783,290,0.00200019,0,103076.04,4.8,274.77655,274.16986,274.17645,268.699,323.1329,237,65,14123400,10392000,2238300,3123000,2145300,2469600,13256400,18005100,10628400
2001-02-11,0.01,0.0096,246.01898,280,0.00358,0,102296.81,11.404682,279.6643,280.36557,280.4278,271.39117,331.1515,232.42563,61,10392000,2238300,3123000,2145300,2469600,13256400,18005100,10628400,17652000
2001-02-12,0.28,0.2789,339.84488,140,0.007459765,0.11,102070.48,20.6,284.70416,285.4613,286.0924,279.87085,363.30377,137.54753,23,2238300,3123000,2145300,2469600,13256400,18005100,10628400,17652000,16485000
2001-02-13,0.2,0.2017,361.2533,116,0.01033,0.41,101750.78,31.1,289.775,290.29547,290.20007,284.36282,383,190.00275,19,3123000,2145300,2469600,13256400,18005100,10628400,17652000,16485000,3273300
2001-02-14,0.33,0.3287,368,91,0.010415726,0.5,101187.05,29.5,290.98502,292.6182,293.08017,288.80157,399.21768,181.87878,15,2145300,2469600,13256400,18005100,10628400,17652000,16485000,3273300,13847400
2001-02-15,0.61,0.6169,331.90103,51,0.00441,1.61,101486.65,22.2,278.99747,277.1717,278.233,276.88608,346.94867,198.95026,8,2469600,13256400,18005100,10628400,17652000,16485000,3273300,13847400,1093200
2001-02-16,0.01,0.0048,303,145,0.00346,2.86,102910.28,10.1,276.803,277.34918,277.39282,274.0379,327.87292,182.06686,26,13256400,18005100,10628400,17652000,16485000,3273300,13847400,1093200,14115000
2001-02-17,0,0,231,312,0.002,0,103828.85,5.9,275.51956,275.2011,275.2633,270.22345,328.95868,241.054,70,18005100,10628400,17652000,16485000,3273300,13847400,1093200,14115000,14464800
2001-02-18,0.02,0.0183,245.42227,300,0.00367057,0,102975.35,11.3,280.24948,281.66428,281.66556,272.76733,339,226.42294,65,10628400,17652000,16485000,3273300,13847400,1093200,14115000,14464800,15010800
2001-02-19,0.03,0.0274,271,301,0.00576,0,101695.98,12.7,287.12427,287.36346,287.36423,278.14865,359.1172,251,64,17652000,16485000,3273300,13847400,1093200,14115000,14464800,15010800,1565700
2001-02-20,0.01,0.0075,282.33813,320,0.00539,0,101763.87,8.378886,288.39923,290.181,291.32278,283.65155,383.61057,258.00543,70,16485000,3273300,13847400,1093200,14115000,14464800,15010800,1565700,1997100
2001-02-21,0.18,0.1793,347,49,0.00526,0.38,102398.78,14.6,281.27542,280.46573,281.07556,280.07214,357.26715,264.8099,8,3273300,13847400,1093200,14115000,14464800,15010800,1565700,1997100,11479800
2001-02-22,0,0.0028,246.40387,323,0.00351,0,102415.17,10.8,282.2497,280.432,280.4084,271.57156,348,253.48083,70,13847400,1093200,14115000,14464800,15010800,1565700,1997100,11479800,7434000
2001-02-23,0.38,0.3789,351.52567,76,0.00803,1.12,101287.8,27.4,286.45258,285.65863,285.63904,280.34567,359.4879,201.40762,13,1093200,14115000,14464800,15010800,1565700,1997100,11479800,7434000,16129200
2001-02-24,0,0.0015,309,324,0.00404,0.35,100063.85,8,288.2207,288.71054,289.50098,287.53372,391.11142,260.1326,69,14115000,14464800,15010800,1565700,1997100,11479800,7434000,16129200,20583000
2001-02-25,0.03,0.026,262,327,0.00466,0,102122.19,11.1,284.85022,285.47186,285.45343,278.90005,364,228.3791,70,14464800,15010800,1565700,1997100,11479800,7434000,16129200,20583000,19136400
2001-02-26,0.18,0.1844,318,239,0.00609,0,102310.734,17.258339,288.10513,287.4145,287.3513,280.64514,372.01138,177.26971,44,15010800,1565700,1997100,11479800,7434000,16129200,20583000,19136400,17154300
2001-02-27,0.28,0.2828,368,93,0.00911,1.74,101633.01,28.370672,286.84744,286.29608,288.20514,285.45587,385,192.99976,16,1565700,1997100,11479800,7434000,16129200,20583000,19136400,17154300,18824700
2001-02-28,0.22,0.2222,306,133,0.00342,1.35,102781.69,20.885971,275.13266,274.11328,274.10556,270.77905,319.0797,194.98633,36,1997100,11479800,7434000,16129200,20583000,19136400,17154300,18824700,2655900
2001-03-01,0.18,0.1812,304,143,0.004195257,0,101543.62,15.335288,281.17398,279.95575,279.933,271.68127,332.07788,148.183,24,11479800,7434000,16129200,20583000,19136400,17154300,18824700,2655900,20413800
2001-03-02,0.27,0.2696,315.48083,193,0.00554,0,101264.16,16.118587,282.6,283.30374,283.50687,278.21518,356.46536,135.38913,33,7434000,16129200,20583000,19136400,17154300,18824700,2655900,20413800,10698300
2001-03-03,0.26,0.2629,298,184,0.005394743,0.01,100919.9,14.397514,283.56934,282.89444,282.8839,277.93512,356.37167,151.0394,31,16129200,20583000,19136400,17154300,18824700,2655900,20413800,10698300,3505500
2001-03-04,0,0.0029,263,357,0.00547,0,102153.17,11.6,285.13986,285.83066,285.8,277.5622,360.1685,243.33784,76,20583000,19136400,17154300,18824700,2655900,20413800,10698300,3505500,21293700
2001-03-05,0,0.0009,257.06564,366,0.00514,0,102855.24,10.026397,285.84625,285.16663,285.20038,276.30563,368.15826,255.35376,78,19136400,17154300,18824700,2655900,20413800,10698300,3505500,21293700,22185600
2001-03-06,0.12,0.1227,295,296,0.00646,0,102290.65,14.5,288.2573,289.4836,289.82083,280.56262,376.92184,185.39917,56,17154300,18824700,2655900,20413800,10698300,3505500,21293700,22185600,14629200
2001-03-07,0,0.0007,293.52567,361,0.00721,0,102207.87,19.4,289.35938,289.84247,289.96167,281.0303,386.84488,256.7387,76,18824700,2655900,20413800,10698300,3505500,21293700,22185600,14629200,12659100
2001-03-08,0.76,0.7555,339,57,0.006817467,10.15,101575.32,22.9,283.31226,283.4083,283.8724,283.0934,365.423,141.85544,8,2655900,20413800,10698300,3505500,21293700,22185600,14629200,12659100,22618200
2001-03-09,0,0.0013,259.52567,380,0.00505,0,102088.23,10.8,284.90002,285.21173,285.15826,275.4013,363.79807,253.94705,81,20413800,10698300,3505500,21293700,22185600,14629200,12659100,22618200,16035600
2001-03-10,0.01,0.0089,286,344,0.00725,0,101069.22,16.6,288.4612,288.32303,288.39227,279.27768,370.09482,247.26447,69,10698300,3505500,21293700,22185600,14629200,12659100,22618200,16035600,4510800
2001-03-11,0.12,0.1173,354,105,0.00837,0.31,100391.81,20.6,289.08237,289.06406,289.1031,284.41168,380,185.1998,19,3505500,21293700,22185600,14629200,12659100,22618200,16035600,4510800,9846900
2001-03-12,0,0.0007,267.779,396,0.00559,0,101017.07,8.8,287.624,288.2873,288.35947,281.66138,376.75998,266.40698,85,21293700,22185600,14629200,12659100,22618200,16035600,4510800,9846900,23393100
2001-03-13,0,0.0004,275,397,0.006107981,0,101609.58,10.1,289.06378,290.55347,291.1441,279.07483,381,267.2658,84,22185600,14629200,12659100,22618200,16035600,4510800,9846900,23393100,23125200
2001-03-14,0.01,0.0074,313,361,0.00753,0,100278.42,16.7,290.23203,291.4811,292.97043,284.5705,396,240.51582,66,14629200,12659100,22618200,16035600,4510800,9846900,23393100,23125200,18518100
2001-03-15,0,0.0026,272.33813,411,0.00398,0,100755.59,9.2,284.54944,284.0766,287.72177,282.4,374.47433,264.489,88,12659100,22618200,16035600,4510800,9846900,23393100,23125200,18518100,19875900
2001-03-16,0,0.0002,232,420,0.003,0,102270.45,6.2,282.92105,281.84238,281.85092,273.52216,349.47433,244.24283,90,22618200,16035600,4510800,9846900,23393100,23125200,18518100,19875900,18081600
2001-03-17,0.25,0.2478,264,339,0.00412,0,102383.05,10.9,282.08115,282.5104,284.377,275.77707,355.78967,209.48631,58,16035600,4510800,9846900,23393100,23125200,18518100,19875900,18081600,4207200
2001-03-18,0.1,0.0993,313.06564,164,0.00489,0.71,102578.16,13.415841,280.74362,280.96292,281.1171,278.00177,346.0996,181.00002,54,4510800,9846900,23393100,23125200,18518100,19875900,18081600,4207200,4246200
2001-03-19,0,0.0053,269,400,0.00503,0.11,102680.71,12.1,283.63437,284.1287,284.13586,274.72723,359.87338,243.17189,86,9846900,23393100,23125200,18518100,19875900,18081600,4207200,4246200,1932600
2001-03-20,0,1.00E-04,264.33813,425,0.005366182,0,102389.31,12.4,287.22592,287.2955,287.27496,274.115,371.84488,254.32095,89,23393100,23125200,18518100,19875900,18081600,4207200,4246200,1932600,3882000
2001-03-21,0,0.0015,283.4274,425,0.006968828,0,101834.17,13.6,291.76672,292.41083,292.34512,280.33185,384.97397,256.95093,88,23125200,18518100,19875900,18081600,4207200,4246200,1932600,3882000,12426300
2001-03-22,0.02,0.0201,303,399,0.00658,0,101148.98,14,291.5591,292.18887,293.82553,285.24612,403.59473,239.8192,80,18518100,19875900,18081600,4207200,4246200,1932600,3882000,12426300,18396300
2001-03-23,0.08,0.08,322.3895,394,0.00962,0,101474.46,23.5,293.82718,293.5142,293.4992,284.34064,404.94867,240.6669,79,19875900,18081600,4207200,4246200,1932600,3882000,12426300,18396300,22817400
2001-03-24,0.09,0.0868,313,222,0.00482,0.28,102544.47,20.9,282.8545,281.39246,282.32495,280.7685,372.3588,233.68384,41,18081600,4207200,4246200,1932600,3882000,12426300,18396300,22817400,8421300
2001-03-25,0,0.0013,256,439,0.00312,0,102890.29,14.7,283.2532,282.252,282.1845,274.11182,354.69656,240.84805,90,4207200,4246200,1932600,3882000,12426300,18396300,22817400,8421300,13543800
2001-03-26,0.07,0.074,303,246,0.00296,0,102862.67,16,281.26367,280.68835,280.6344,275.95648,347.23444,231.06708,46,4246200,1932600,3882000,12426300,18396300,22817400,8421300,13543800,17429400
2001-03-27,0.22,0.2169,321.01898,127,0.00495,0.53,102378.83,18.6,280.45734,279.38385,279.37207,276.34308,342.23535,203.52798,23,1932600,3882000,12426300,18396300,22817400,8421300,13543800,17429400,11969100
2001-03-28,0.09,0.0861,318,306,0.00611,0.25,101463.04,16.6,284.40298,283.52588,283.52655,277.17618,362.38843,233.36519,57,3882000,12426300,18396300,22817400,8421300,13543800,17429400,11969100,8564400
2001-03-29,0.01,0.0122,291,406,0.00624,0.01,101092.24,13.8,287.40964,286.2907,286.30145,276.50525,372.89618,250,82,12426300,18396300,22817400,8421300,13543800,17429400,11969100,8564400,5446200
2001-03-30,0.08,0.0768,313,329,0.006865257,0,101292.82,17.1,288.97195,288.35712,288.43924,278.24747,380.0589,192.99323,64,18396300,22817400,8421300,13543800,17429400,11969100,8564400,5446200,26420400
2001-03-31,0,0.0005,291,461,0.00624,0,101672.61,15,288.3437,287.6154,289.29254,280.27936,387,259.50992,95,22817400,8421300,13543800,17429400,11969100,8564400,5446200,26420400,10936200
2001-04-01,0.01,0.0073,308,343,0.00907,0.05,101233.54,17.5,291.53052,290.2967,290.3432,279.2744,380.0144,261.66687,71,8421300,13543800,17429400,11969100,8564400,5446200,26420400,10936200,18144900
2001-04-02,0.02,0.013,365.47433,339,0.01121,0.02,100335.79,17.4,298.19714,298.80792,298.7432,288.99713,422.83154,272.4111,63,13543800,17429400,11969100,8564400,5446200,26420400,10936200,18144900,5355000
2001-04-03,0.07,0.0684,355,400,0.01094,0,100652.37,18.030338,299.35675,300.8384,301.31976,291.76764,437.00006,200.35835,75,17429400,11969100,8564400,5446200,26420400,10936200,18144900,5355000,26020800
2001-04-04,0.01,0.0132,337.6105,473,0.01319,0,101211.01,17.126396,299.3491,300.01025,301.18384,288.9373,440.76355,284.26947,97,11969100,8564400,5446200,26420400,10936200,18144900,5355000,26020800,23240400
2001-04-05,0.12,0.1187,405.01898,202,0.01488,0.17,101242.25,28.500992,299.8587,299.09824,299.18393,293.12604,436.60086,216.36226,35,8564400,5446200,26420400,10936200,18144900,5355000,26020800,23240400,21952500
2001-04-06,0.16,0.1532,387.1172,359,0.01317,0.04,100573.9,31.3,297.47665,298.20007,299.7106,291.77264,432.1452,188.026,65,5446200,26420400,10936200,18144900,5355000,26020800,23240400,21952500,4722300
2001-04-07,0,0.0005,289,507,0.00548,0,101267.37,7.8,295.07828,296.44098,297.0341,286.50693,414.423,285,105,26420400,10936200,18144900,5355000,26020800,23240400,21952500,4722300,26268300
2001-04-08,0,0.0026,385,346,0.01232,0,100903.14,25.7,299.3946,299.42145,299.4604,290.01685,433.00006,294.0566,65,10936200,18144900,5355000,26020800,23240400,21952500,4722300,26268300,23131800
2001-04-09,0.02,0.0222,358.20193,478,0.01346,0,100806.4,30.740007,298.91,299.70874,300.7312,291.34497,444,267.21188,95,18144900,5355000,26020800,23240400,21952500,4722300,26268300,23131800,17768700
2001-04-10,0.43,0.4272,385.43646,302,0.013206201,0.01,100404.7,34.5,296.71768,297.175,299.53583,293.42163,438,147.06815,50,5355000,26020800,23240400,21952500,4722300,26268300,23131800,17768700,24309600
2001-04-11,0,0.0006,291,536,0.004285881,0,100426.77,5.4,292.12396,293.1068,293.32788,283.96597,389.89972,283.5331,113,26020800,23240400,21952500,4722300,26268300,23131800,17768700,24309600,22063800
2001-04-12,0,0.0027,273,519,0.00611,0,101537,11,291.95157,290.77994,290.74585,280.07397,387.12213,255.12949,106,23240400,21952500,4722300,26268300,23131800,17768700,24309600,22063800,11880000
2001-04-13,0.11,0.1155,324,424,0.00985,0,101830.34,18.3,295.24466,294.4636,294.51514,282.33548,404.94867,168.73312,79,21952500,4722300,26268300,23131800,17768700,24309600,22063800,11880000,13294500
2001-04-14,0.1,0.0965,397.44055,251,0.01563,1.32,101105.44,35.3,298.6631,298.25024,298.32086,290.89487,433.62048,223.9109,45,4722300,26268300,23131800,17768700,24309600,22063800,11880000,13294500,9564000
2001-04-15,0,1.00E-04,318.84488,529,0.00789,0,101521.25,10.4,293.90088,294.56073,297.43872,288.1003,421.9856,294.27222,109,26268300,23131800,17768700,24309600,22063800,11880000,13294500,9564000,28575300
2001-04-16,0,0.0043,295.52567,525,0.00761,0,102118.06,17.6,293.1172,293.36606,293.70273,282.76453,402.5376,272.53314,107,23131800,17768700,24309600,22063800,11880000,13294500,9564000,28575300,28088100
2001-04-17,0.09,0.0899,322.24524,181,0.00324,0,103358.08,13.8,284.9171,282.53204,282.49847,279.77032,357.76764,250.20024,32,17768700,24309600,22063800,11880000,13294500,9564000,28575300,28088100,28027200
2001-04-18,0,0.0038,284,515,0.00483,0,102678.02,15.2,289.98343,288.9045,289.0126,276.25247,376.57132,264.70578,104,24309600,22063800,11880000,13294500,9564000,28575300,28088100,28027200,28137000
2001-04-19,0.01,0.0153,324.62006,507,0.01062,0,101109.67,25.5,297.46603,295.91406,295.90472,284.33417,406.05695,251.4335,101,22063800,11880000,13294500,9564000,28575300,28088100,28027200,28137000,28181100
2001-04-20,0.04,0.043,363,486,0.01291,0,100817.51,27.7,299.73434,300.41473,300.37723,291.171,439.15512,250.06944,96,11880000,13294500,9564000,28575300,28088100,28027200,28137000,28181100,22582800
2001-04-21,0.21,0.2056,390.67627,216,0.01411,0,101134.05,32.4,297.87726,297.99347,298.8156,293.56436,435.00003,190.53894,37,13294500,9564000,28575300,28088100,28027200,28137000,28181100,22582800,27659400
2001-04-22,0.14,0.1375,359,176,0.01064,1.72,100956.02,26.7,294.6234,296.1599,296.42407,291.54095,422.6058,265.8803,33,9564000,28575300,28088100,28027200,28137000,28181100,22582800,27659400,14556300
2001-04-23,0,0.0016,275,559,0.00536,0,102197.93,9,291.43164,291.8298,292.33063,283.21082,395,273.40387,115,28575300,28088100,28027200,28137000,28181100,22582800,27659400,14556300,21404700
2001-04-24,0,0.0005,275.6105,562,0.00479,0,102793.79,10.2,292.55054,293.0078,293.2259,278.71115,403.07364,267.90833,116,28088100,28027200,28137000,28181100,22582800,27659400,14556300,21404700,21822900
2001-04-25,0,0,296,554,0.00621,0,102639.484,14.3,295.44705,295.64117,295.64145,281.93546,411.20193,270.16003,113,28027200,28137000,28181100,22582800,27659400,14556300,21404700,21822900,9563400
2001-04-26,0,0.0004,305,557,0.00644,0,102215.19,14.8,295.93103,296.75827,298.675,285.98584,421.17188,277.3332,113,28137000,28181100,22582800,27659400,14556300,21404700,21822900,9563400,2190900
2001-04-27,0,0.0005,310.33813,556,0.008232533,0,102140.9,16.6,295.83398,296.31912,297.52032,285.61444,422.41257,276.3999,113,28181100,22582800,27659400,14556300,21404700,21822900,9563400,2190900,24026700
2001-04-28,0,1.00E-04,318,555,0.00851,0,102187.51,16.9,295.89996,296.4208,297.67438,285.08426,423.47433,278.86115,112,22582800,27659400,14556300,21404700,21822900,9563400,2190900,24026700,27623400
2001-04-29,0,0.0002,320.01898,556,0.0089,0,102214.93,20.1,296.29147,296.80365,298.43622,286.28644,427.19153,273.58856,112,27659400,14556300,21404700,21822900,9563400,2190900,24026700,27623400,15936000
2001-04-30,0.04,0.0453,349,470,0.01019,0,101914.01,27.3,297.55823,297.96405,298.35992,287.40808,427.4025,224.09175,88,14556300,21404700,21822900,9563400,2190900,24026700,27623400,15936000,29103300
2001-05-01,0,1.00E-04,349.20343,550,0.01285,0,101260.14,26.1,300.01697,300.52744,300.57736,288.68912,439.15652,280.0351,110,21404700,21822900,9563400,2190900,24026700,27623400,15936000,29103300,26842500
2001-05-02,0,0.0014,348.52567,557,0.01344,0,100678.77,22.9,300.61188,300.94135,300.95334,290.76,443.17468,290.70844,112,21822900,9563400,2190900,24026700,27623400,15936000,29103300,26842500,27156300
2001-05-03,0.21,0.21,387.47433,282,0.01308,0.1,101296.46,35.3,297.09158,296.7626,296.75665,291.40677,431.8828,168.59842,50,9563400,2190900,24026700,27623400,15936000,29103300,26842500,27156300,16399200
2001-05-04,0.31,0.3058,393.1172,108,0.01328,10.81,101194.51,39.4,293.24194,292.92276,293.60153,291.50507,415.02026,154.47949,18,2190900,24026700,27623400,15936000,29103300,26842500,27156300,16399200,25329600
2001-05-05,0,0.0023,331,554,0.01093,0,101069.516,22.3,297.2449,296.08545,296.09152,284.91684,423.17657,276.42645,111,24026700,27623400,15936000,29103300,26842500,27156300,16399200,25329600,26661300
2001-05-06,0,0.0009,315,581,0.00879,0,100986.414,14.9,298.22186,299.49097,299.50903,287.76422,429,281.221,118,27623400,15936000,29103300,26842500,27156300,16399200,25329600,26661300,26979900
2001-05-07,0.06,0.058,370.52567,397,0.0129,0.78,101943.19,26.2,295.4994,295.79074,296.07855,289.25153,417,276.47433,75,15936000,29103300,26842500,27156300,16399200,25329600,26661300,26979900,28510200
2001-05-08,0,0.0008,318,577,0.00827,0,102451.13,17.8,297.03763,296.91943,296.9806,285.4399,427,277.97675,117,29103300,26842500,27156300,16399200,25329600,26661300,26979900,28510200,29095800
2001-05-09,0,0.0002,357,564,0.01193,0,101818.47,26.7,299.56223,300.05826,300.6681,289.75726,446.33002,281.88394,112,26842500,27156300,16399200,25329600,26661300,26979900,28510200,29095800,18745200
2001-05-10,0,0.0003,348,571,0.01078,0,101429.766,26.601099,299.81726,300.51752,301.32742,290.60004,443.50122,278.13315,114,27156300,16399200,25329600,26661300,26979900,28510200,29095800,18745200,27538800
2001-05-11,0.1,0.0998,378.5437,342,0.01398,0.01,101528.586,34.184082,301.03613,299.16522,299.15005,290.94745,438.8221,193.8447,64,16399200,25329600,26661300,26979900,28510200,29095800,18745200,27538800,14206800
2001-05-12,0,0.0029,370,542,0.01332,1.02,102187.58,27.9,298.53827,298.77713,299.59924,291.4766,444.00006,273.03345,105,25329600,26661300,26979900,28510200,29095800,18745200,27538800,14206800,23636700
2001-05-13,0,0.0008,358.07065,571,0.01283,0.01,102165.14,25.4,299.55472,299.6419,300.06406,290.0604,452.03375,285,114,26661300,26979900,28510200,29095800,18745200,27538800,14206800,23636700,21626400
2001-05-14,0,1.00E-04,370,568,0.01243,0.05,101896.86,30.6,300.20984,300.7422,301.7577,291.61172,453.21716,281.43805,113,26979900,28510200,29095800,18745200,27538800,14206800,23636700,21626400,30669900
2001-05-15,0,1.00E-04,365,572,0.01291,0,101165.67,32.2,302.44498,302.53864,302.52798,292.6129,453.0144,284.4137,114,28510200,29095800,18745200,27538800,14206800,23636700,21626400,30669900,30179700
2001-05-16,0,0.0004,352.12985,589,0.01207,0,100402.9,21.4,304.19873,304.752,305.1232,293.9444,465.23438,298.3307,119,29095800,18745200,27538800,14206800,23636700,21626400,30669900,30179700,30968100
2001-05-17,0,0.0025,369,561,0.01489,0,100438.77,25.7,304.65222,303.4095,303.44113,293.9616,464.94867,301.24725,112,18745200,27538800,14206800,23636700,21626400,30669900,30179700,30968100,29812500
2001-05-18,0.01,0.0088,387,420,0.0158,0.05,100893.57,32.2,301.47794,300.51053,301.6669,294.05057,466.16272,282.68988,74,27538800,14206800,23636700,21626400,30669900,30179700,30968100,29812500,25642200
2001-05-19,0.11,0.1117,398,498,0.01644,0,101102.27,41.5,301.55078,300.06082,304.19528,294.24506,468.6491,201.04971,85,14206800,23636700,21626400,30669900,30179700,30968100,29812500,25642200,28016400
2001-05-20,0,0.0021,363.10364,586,0.01049,0,100198.734,25,303.359,304.61996,304.89752,292.64532,459.14938,293.41428,117,23636700,21626400,30669900,30179700,30968100,29812500,25642200,28016400,12315900
2001-05-21,0,0.0045,310,440,0.00562,0,101630.41,18.9,291.78085,288.751,292.0529,288.06525,411.221,274.7462,90,21626400,30669900,30179700,30968100,29812500,25642200,28016400,12315900,8372100
2001-05-22,0,0.0002,285,619,0.00495,0,101949.13,10.4,297.79712,296.9276,296.92023,283.30768,416,275.2919,128,30669900,30179700,30968100,29812500,25642200,28016400,12315900,8372100,26256600
2001-05-23,0,0.0006,315.00003,606,0.00655,0,101329.14,15.4,303.97656,300.7912,300.79837,286.4985,440,280.84448,124,30179700,30968100,29812500,25642200,28016400,12315900,8372100,26256600,26412000
2001-05-24,0,0.0004,320.57257,609,0.00582,0,101454.16,16.3,298.8747,296.1253,296.10312,286.90677,426.01898,277.45245,125,30968100,29812500,25642200,28016400,12315900,8372100,26256600,26412000,27277200
2001-05-25,0,0.0023,332,595,0.00679,0,101931.164,20.1,296.92456,294.85333,294.81488,286.13382,419.3822,267.0966,120,29812500,25642200,28016400,12315900,8372100,26256600,26412000,27277200,29138400
2001-05-26,0.02,0.0146,360.07593,491,0.01151,0.3,101390.33,34.6,300.72992,296.82147,296.8019,286.44324,422.71094,263.00586,95,25642200,28016400,12315900,8372100,26256600,26412000,27277200,29138400,29480100
2001-05-27,0.01,0.0095,387,569,0.01586,0.03,100642.52,38.3,303.91785,304.55658,304.7006,293.24945,469.22748,262.74976,112,28016400,12315900,8372100,26256600,26412000,27277200,29138400,29480100,27347700
2001-05-28,0.01,0.0161,376.49316,573,0.01454,0,100337.33,27.5,304.85852,304.35098,304.34024,294.99292,471.01263,275.6054,114,12315900,8372100,26256600,26412000,27277200,29138400,29480100,27347700,24624600
2001-05-29,0.02,0.0253,391,521,0.0144,0.3,101019.61,38.6,301.93402,302.00504,302.3127,294.1104,456.31564,226.25146,101,8372100,26256600,26412000,27277200,29138400,29480100,27347700,24624600,27694500
2001-05-30,0,0.0018,382.52567,587,0.01372,0,100823.39,27.7,306.70474,305.54532,305.53653,295.65298,473.6105,295.11652,118,26256600,26412000,27277200,29138400,29480100,27347700,24624600,27694500,28387200
2001-05-31,0,0.0017,375,546,0.01062,0.06,101485,27.2,301.8734,301.10144,301.12228,293.32782,456.67627,230.79807,103,26412000,27277200,29138400,29480100,27347700,24624600,27694500,28387200,28579800
2001-06-01,0.01,0.0058,361,550,0.01097,0,101235.59,28.5,302.82578,301.68076,301.73682,290.10275,448.22534,259.33813,105,27277200,29138400,29480100,27347700,24624600,27694500,28387200,28579800,26364000
2001-06-02,0,1.00E-04,382.1172,588,0.01438,0,100639.08,29.1,307.1388,305.93893,305.9436,294.65057,478.6105,300,118,29138400,29480100,27347700,24624600,27694500,28387200,28579800,26364000,29554500
2001-06-03,0,0.0005,386,590,0.01406,0,100138.41,29.8,306.34848,306.69568,307.42545,297.23904,481.23444,306.08615,119,29480100,27347700,24624600,27694500,28387200,28579800,26364000,29554500,29912700
2001-06-04,0,0.0004,390,588,0.01436,0,100262.38,31.1,305.99298,306.1928,306.85214,297.40353,483.0076,297.63293,118,27347700,24624600,27694500,28387200,28579800,26364000,29554500,29912700,29402400
2001-06-05,0,0.0019,386.94867,577,0.01484,0.3,100894.45,35.3,303.37952,303.08087,303.3094,295.42468,468,283.86072,115,24624600,27694500,28387200,28579800,26364000,29554500,29912700,29402400,25231800
2001-06-06,0,0.0033,381.3895,576,0.01433,0,101236.74,34.4,303.14047,302.57584,303.00208,293.75784,469.77142,279.1934,115,27694500,28387200,28579800,26364000,29554500,29912700,29402400,25231800,11354400
2001-06-07,0.03,0.0335,382.1298,557,0.01257,0,101451.78,31.7,303.75626,303.66556,304.34912,293.88098,472.375,206.577,110,28387200,28579800,26364000,29554500,29912700,29402400,25231800,11354400,31524900
2001-06-08,0,0.0021,378.67627,586,0.012672533,0,101587.97,31.684488,303.7368,303.55402,304.6458,294.42545,476.12717,285.36255,118,28579800,26364000,29554500,29912700,29402400,25231800,11354400,31524900,29541600
2001-06-09,0.01,0.0056,380.47433,587,0.0129,0,101450.914,28.2,305.04272,304.09488,304.06006,293.66342,477.47433,285.6306,118,26364000,29554500,29912700,29402400,25231800,11354400,31524900,29541600,29383200
